Marca;Modelo;Motor;Combustible;Elemento;Denominacion;Codigo Man;Codigo Wix;Descripcion
KIA MOTORS;Sorento II (XM);2.4 VVT;Nafta;Filtro de aire;A;C 28 010;WA9711;
KIA MOTORS;Sorento III (UM) / Sorento Prime (UM);2.2 CRDi;Diesel;Filtro de aire;A;C 30 027;WA9936;
KIA MOTORS;Sorento III (UM) / Sorento Prime (UM);2.2 CRDi;Diesel;Filtro de aceite;O;HU 7027 z;WL7478;
KIA MOTORS;Sorento III (UM) / Sorento Prime (UM);2.4;Nafta;Filtro de aceite;O;W 811/80;WL7171;
KIA MOTORS;Sorento III (UM) / Sorento Prime (UM);2.4 GDI;Nafta;Filtro de aceite;O;W 811/80;WL7171;
KIA MOTORS;Sorento III (UM) / Sorento Prime (UM);2.4 GDI;Nafta;Filtro de aceite;O;W 8017;WL7171;
KIA MOTORS;Soul I (AM);1.6;Nafta;Filtro de aire;A;C 26 014;WA9709;
KIA MOTORS;Soul I (AM);1.6;Nafta;Filtro de aceite;O;W 811/80;WL7171;
KIA MOTORS;Soul I (AM);1.6 CVVT;Nafta;Filtro de aceite;O;W 811/80;WL7171;
KIA MOTORS;Soul I (AM);1.6, 1.6 LPG / G4FC;Nafta;Filtro de aceite;O;W 811/80;WL7171;
KIA MOTORS;Soul I (AM);1.6, 1.6 LPG / G4FC;Nafta;Filtro de aire;A;C 26 014;WA9709;
KIA MOTORS;Soul II (PS);1.6;Nafta;Filtro de aire;A;C 26 033;WA9772;
KIA MOTORS;Soul II (PS);1.6;Nafta;Filtro de aceite;O;W 811/80;WL7171;
KIA MOTORS;Soul II (PS);1.6;Nafta;Filtro de aire de cabina;CA;CU 21 009;WP2162;
KIA MOTORS;Soul III (SK3);1.6 MPi;Nafta;Filtro de aire;A;C 24 054;#N/A;
KIA MOTORS;Soul III (SK3);1.6 MPi;Nafta;Filtro de aire de cabina;CA;CU 23 019;#N/A;
KIA MOTORS;Soul III (SK3);1.6 MPi;Nafta;Filtro de aceite;O;W 811/80;WL7171;
KIA MOTORS;Sportage I (JA);2.0 TD 4WD;Diesel;Filtro de aceite;O;W 1114/80;WL7171;Corriente secundaria
KIA MOTORS;Sportage I (JA);2.0 TD 4WD;Diesel;Filtro de aceite;O;W 811/80;WL7171;Corriente principal
KIA MOTORS;Sportage I (JA);2.0 TD 4WD;Diesel;Filtro de aire;A;C 2733;#N/A;
KIA MOTORS;Sportage I (JA);2.0i 16V;Nafta;Filtro de aire;A;C 2733;#N/A;
KIA MOTORS;Sportage I (JA);2.0i 16V;Nafta;Filtro de aire;A;C 2733;#N/A;
KIA MOTORS;Sportage I (JA);2.0i 16V 4x4;Nafta;Filtro de aire;A;C 2733;#N/A;
KIA MOTORS;Sportage I (JA);2.0i 16V 4x4;Nafta;Filtro de aceite;O;W 610/2;51357;
KIA MOTORS;Sportage I (JA);2.0i 16V 4x4;Nafta;Filtro de aceite;O;W 610/10;51357;
KIA MOTORS;Sportage I (JA);2.2 D;;Filtro de aire;A;C 2573;WA6289;
KIA MOTORS;Sportage I (JA);2.2 D;;Filtro de aceite;O;W 1114/80;51839;
KIA MOTORS;Sportage I (JA);2.2 D;;Filtro de aceite;O;W 811/80;51839;Parcialmente / o
KIA MOTORS;Sportage I (JA);2.2 D;;Filtro de aceite;O;W 67/1;51839;Parcialmente / o
KIA MOTORS;Sportage I (JA);2.2 D DLX;;Filtro de aceite;O;W 610/2;WL10489A;
KIA MOTORS;Sportage I (JA);2.2 D DLX;;Filtro de combustible;F;WK 940/11 x;WF33128;
KIA MOTORS;Sportage II (JE_);2.0 CRDi;Diesel;Filtro de aire de cabina;CA;CU 2336;WP9302;Con aire acondicionado. Volante a la izquierda
KIA MOTORS;Sportage II (JE_);2.0 CRDi;Diesel;Filtro de aceite;O;W 830/3;WL7426;
KIA MOTORS;Sportage II (JE_);2.0 CRDi;Diesel;Filtro de combustible;F;WK 8205;WF8395;
KIA MOTORS;Sportage II (JE_);2.0 CRDi;Diesel;Filtro de aire;A;C 2631;WA9547;
KIA MOTORS;Sportage II (JE_);2.0 CRDi;Diesel;Filtro de aire de cabina;CA;CU 2336;WP9302;
KIA MOTORS;Sportage II (JE_);2.0 CRDi;Diesel;Filtro de aire;A;C 2631;WA9547;
KIA MOTORS;Sportage II (JE_);2.0 CRDi;Diesel;Filtro de combustible;F;WK 8205;WF8395;
KIA MOTORS;Sportage II (JE_);2.0 CRDi;Diesel;Filtro de aceite;O;W 830/3;WL7426;
KIA MOTORS;Sportage II (JE_);2.0 CRDi;Diesel;Filtro de aire de cabina;CA;CU 2336;WP9302;Con aire acondicionado. Volante a la izquierda
KIA MOTORS;Sportage II (JE_);2.0 CRDi;Diesel;Filtro de aire de cabina;CA;CU 2336;WP9302;
KIA MOTORS;Sportage II (JE_);2.0i;Nafta;Filtro de aire de cabina;CA;CU 2336;WP9302;Con aire acondicionado. Volante a la izquierda
KIA MOTORS;Sportage II (JE_);2.0i;Nafta;Filtro de aceite;O;W 811/80;WL7171;
KIA MOTORS;Sportage II (JE_);2.0i;Nafta;Filtro de aire;A;C 2631;WA9547;
KIA MOTORS;Sportage III (SL);2.0;Nafta;Filtro de aire de cabina;CA;CU 24 004;WP9302;
KIA MOTORS;Sportage III (SL);2.0;Nafta;Filtro de aire de cabina;CA;CU 2336;WP9302;Pais de fabricación del vehiculo Rusia
KIA MOTORS;Sportage III (SL);2.0;Nafta;Filtro de aceite;O;W 8017;#N/A;
KIA MOTORS;Sportage III (SL);2.0;Nafta;Filtro de aire;A;C 26 013;WA11377A;
KIA MOTORS;Sportage IV (QL, QLE);2.0;Nafta;Filtro de aire;A;C 28 035;WA9834;
KIA MOTORS;Sportage IV (QL, QLE);2.0;Nafta;Filtro de aceite;O;W 811/80;WL7171;
KIA MOTORS;Sportage IV (QL, QLE);2.0;Nafta;Filtro de aire de cabina;CA;CU 23 019;#N/A;
KIA MOTORS;Sportage IV (QL, QLE);2.0 16V DOHC VVT;Nafta;Filtro de aceite;O;W 811/80;WL7171;
KIA MOTORS;Sportage IV (QL, QLE);2.0 16V DOHC VVT;Nafta;Filtro de aire;A;C 28 035;WA9834;
KIA MOTORS;Sportage IV (QL, QLE);2.0 16V DOHC VVT;Nafta;Filtro de aire de cabina;CA;CU 23 019;#N/A;
KIA MOTORS;Sportage IV (QL, QLE);2.0 CRDi;Diesel;Filtro de combustible;F;WK 8205;WF10733A;
KIA MOTORS;Sportage IV (QL, QLE);2.0 CRDi;Diesel;Filtro de aire;A;C 28 040;#N/A;
KIA MOTORS;Sportage IV (QL, QLE);2.0 CRDi;Diesel;Filtro de aceite;O;HU 7027 z;WL7478;
KIA MOTORS;Sportage IV (QL, QLE);2.0 CRDi;Diesel;Filtro de aire de cabina;CA;CU 23 019;#N/A;
LADA;1100;1100;;Filtro de aceite;O;W 1126;#N/A;
LADA;1100;1100;;Filtro de aire;A;C 2443;#N/A;
LADA;1200-1600;1200 L,S;Nafta;Filtro de aire;A;C 2443;#N/A;
LADA;1200-1600;1200 L,S;Nafta;Filtro de aceite;O;W 1126;#N/A;
LADA;1200-1600;1300;;Filtro de aire;A;C 2443;#N/A;
LADA;1200-1600;1300;;Filtro de aceite;O;W 1126;#N/A;
LADA;1200-1600;1500;;Filtro de aire;A;C 2443;#N/A;
LADA;1200-1600;1500;;Filtro de aceite;O;W 1126;#N/A;
LADA;1200-1600;1600;;Filtro de aire;A;C 2443;#N/A;
LADA;1200-1600;1600;;Filtro de aceite;O;W 1126;#N/A;
LADA;2105/2107 (Laika);1200 Junior,L;Nafta;Filtro de aceite;O;W 920/21;WL7067;
LADA;2105/2107 (Laika);1200 Junior,L;Nafta;Filtro de aire;A;C 2443/1;#N/A;
LADA;2105/2107 (Laika);Laika;;Filtro de aceite;O;W 1126;#N/A;
LADA;2105/2107 (Laika);Laika;;Filtro de aire;A;C 2443;#N/A;
LADA;Niva / 4x4 /Taiga;1.6;;Filtro de aceite;O;W 1126;#N/A;
LADA;Niva / 4x4 /Taiga;1.7i;Nafta;Filtro de aire;A;C 2443/1;#N/A;
LADA;Niva / 4x4 /Taiga;1.7i;Nafta;Filtro de aceite;O;W 1126;#N/A;
LADA;Niva / 4x4 /Taiga;1.7i;Nafta;Filtro de aceite;O;W 1126;#N/A;
LADA;Niva / 4x4 /Taiga;1.7i;Nafta;Filtro de aire;A;C 22 117;#N/A;
LADA;Niva / 4x4 /Taiga;1.9 D;Diesel;Filtro de aceite;O;W 7053;WL7086;
LADA;Niva / 4x4 /Taiga;1.9 D;Diesel;Filtro de combustible;F;P 917 x;WF33166;
LADA;Niva / 4x4 /Taiga;1.9 D;Diesel;Filtro de aire;A;C 1760;WA6429;
LADA;Niva / 4x4 /Taiga;Niva;;Filtro de aceite;O;W 1126;#N/A;
LADA;Niva / 4x4 /Taiga;Niva;;Filtro de aire;A;C 2443;#N/A;
LADA;Samara;1300;;Filtro de aceite;O;W 920/21;WL7067;
LADA;Samara;1300;;Filtro de combustible;F;WK 48/3;WF33160;
LADA;Samara;1300;;Filtro de aire;A;C 2443;#N/A;
LADA;Samara;1500;;Filtro de aire;A;C 2443;#N/A;
LADA;Samara;1500;;Filtro de combustible;F;WK 48/3;WF33160;
LADA;Samara;1500;;Filtro de aceite;O;W 920/21;WL7067;
LADA;Tavria;1100;;Filtro de aceite;O;W 920/8;WL7216;
LADA;Tavria;1100;;Filtro de aire;A;C 2120;#N/A;
LADA;Tavria;1100;;Filtro de combustible;F;WK 31/2 (10);#N/A;
LANCIA (LANCIA AUTOBIANCHI);Y 10;Y 10 Fire;;Filtro de aceite;O;W 713/16;WL7086;
LANCIA (LANCIA AUTOBIANCHI);Y 10;Y 10 Fire;;Filtro de aceite;O;W 7053;WL7086;
LANCIA (LANCIA AUTOBIANCHI);Y 10;Y 10 Fire;;Filtro de aire;A;C 1832/1;#N/A;
LAND ROVER;Defender 90/110/130;2.2 TD4;Diesel;Filtro de aceite;O;HU 711/51 x;WL7413;Elemento filtrante
LAND ROVER;Defender 90/110/130;2.4 TD4;Diesel;Filtro de aceite;O;HU 711/51 x;WL7413;
LAND ROVER;Defender 90/110/130;2.5 8V TDI AWD;Diesel;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Defender 90/110/130;2.5 D;;Filtro de combustible;F;WK 842/2;WF8042;
LAND ROVER;Defender 90/110/130;2.5 D;;Filtro de aire;A;C 26 126;WA6552;
LAND ROVER;Defender 90/110/130;2.5 D;;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Defender 90/110/130;2.5 TD5;Diesel;Filtro de combustible;F;WK 824/4;#N/A;
LAND ROVER;Defender 90/110/130;2.5 TD5;Diesel;Filtro de aceite;O;W 713/9;WL7441;
LAND ROVER;Defender 90/110/130;2.5 TD5;Diesel;Filtro de aceite;O;ZR 700 x;WL7441;
LAND ROVER;Defender 90/110/130;2.5 TD5;Diesel;Filtro de aire;A;C 25 146;#N/A;
LAND ROVER;Defender 90/110/130;2.5 TDI Storm;;Filtro de combustible;F;WK 842/2;WF8042;
LAND ROVER;Defender 90/110/130;2.5 TDI Storm;;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Defender 90/110/130;2.5 TDi;Diesel;Filtro de aceite;O;W 930/20;WL7441;
LAND ROVER;Defender 90/110/130;2.5 TDi;Diesel;Filtro de combustible;F;WK 842/2;33472E;
LAND ROVER;Defender 90/110/130;2.5 TDi;Diesel;Filtro de aire;A;C 14 179/2;WA6117;
LAND ROVER;Defender 90/110/130;2.5 TDi;;Filtro de combustible;F;WK 842/2;WF8042;
LAND ROVER;Defender 90/110/130;2.5 TDi;;Filtro de aire;A;C 26 126;WA6552;
LAND ROVER;Defender 90/110/130;2.5 TDi;Diesel;Filtro de aceite;O;ZR 700 x;WL7441;
LAND ROVER;Defender 90/110/130;2.5 TDi;Diesel;Filtro de aceite;O;W 930/20;WL7441;
LAND ROVER;Defender 90/110/130;2.5 TDi;Diesel;Filtro de combustible;F;WK 842/2;33472E;
LAND ROVER;Defender 90/110/130;2.5 TDi;Diesel;Filtro de combustible;F;WK 842;33472E;
LAND ROVER;Defender 90/110/130;2.5 TDi;Diesel;Filtro de aire;A;C 26 126;WA6117;
LAND ROVER;Defender 90/110/130;2.5 TDi;;Filtro de aire;A;C 14 179;WA6552;
LAND ROVER;Defender 90/110/130;2.5 TDi;;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Defender 90/110/130;300 TDI;;Filtro de aire;A;C 14 179;42768;
LAND ROVER;Defender 90/110/130;300 TDI;;Filtro de combustible;F;WK 842/2;33472E;
LAND ROVER;Defender 90/110/130;300 TDI;;Filtro de aceite;O;W 940/1;WL10455A;
LAND ROVER;Defender 90/110/130;300 TDI;;Filtro de aceite;O;W 940/81;WL10455A;
LAND ROVER;Discovery 1;2.5 D;Diesel;Filtro de combustible;F;WK 842;WF8042;
LAND ROVER;Discovery 1;2.5 D;Diesel;Filtro de combustible;F;WK 842/2;WF8042;
LAND ROVER;Discovery 1;2.5 D;Diesel;Filtro de aire;A;C 14 179/2;WA6117;
LAND ROVER;Discovery 1;2.5 D;Diesel;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Discovery 1;2.5 TDi;Diesel;Filtro de combustible;F;WK 842/2;WF8042;
LAND ROVER;Discovery 1;2.5 TDi;Diesel;Filtro de aire;A;C 26 126;WA6552;
LAND ROVER;Discovery 1;2.5 TDi;Diesel;Filtro de aire;A;C 26 126;WA6552;a partir del chasis no. MA081992
LAND ROVER;Discovery 1;2.5 TDi;Diesel;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Discovery 1;2.5 TDi;Diesel;Filtro de combustible;F;WK 842/2;WF8042;
LAND ROVER;Discovery 1;2.5 TDi;Diesel;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Discovery 1;200 TDI;;Filtro de aire;A;C 14 179/2;WA6117;
LAND ROVER;Discovery 1;200 TDI;;Filtro de combustible;F;WK 842/2;33472E;
LAND ROVER;Discovery 1;200 TDI;;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Discovery 1;3.5 V8;;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Discovery 1;3.5 V8;;Filtro de combustible;F;WK 612/2;33481;
LAND ROVER;Discovery 1;3.5 V8;;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Discovery 1;3.5 V8;;Filtro de combustible;F;WK 612/2;33481;
LAND ROVER;Discovery 1;3.5 V8;;Filtro de aire;A;C 26 126;WA6552;
LAND ROVER;Discovery 1;300 TDI;;Filtro de combustible;F;WK 842/2;33472E;
LAND ROVER;Discovery 1;300 TDI;;Filtro de aire;A;C 26 126;WA6552;
LAND ROVER;Discovery 1;300 TDI;;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Discovery 2;2.5 TD5;Diesel;Filtro de aire;A;C 25 146;#N/A;
LAND ROVER;Discovery 2;2.5 TD5;Diesel;Filtro de aceite;O;ZR 700 x;WL7441;
LAND ROVER;Discovery 2;2.5 TD5;Diesel;Filtro de aceite;O;W 713/9;WL7441;
LAND ROVER;Discovery 2;2.5 TD5;Diesel;Filtro de combustible;F;WK 824/4;#N/A;
LAND ROVER;Discovery 2;4.0 V8;Nafta;Filtro de aire;A;C 25 146;#N/A;
LAND ROVER;Discovery 2;4.0 V8;Nafta;Filtro de combustible;F;WK 612/2;33481;
LAND ROVER;Discovery 2;4.0 V8;Nafta;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Discovery 2;4.6 V8 ES;;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Discovery 2;4.6 V8 ES;;Filtro de combustible;F;WK 612/2;33481;
LAND ROVER;Discovery 2;4.6 V8 ES;;Filtro de aire;A;C 25 146;#N/A;
LAND ROVER;Discovery 3 / LR3;2.7 TD V6;Diesel;Filtro de transmisión hidráulica;HTF;H 50 002;#N/A;Caja de cambios automática. Código de la caja de cambios ZF 6HP26 X. con depósito de aceite de plástico
LAND ROVER;Discovery 3 / LR3;4.4 V8;Nafta;Filtro de transmisión hidráulica;HTF;H 50 002;#N/A;Caja de cambios automática. Código de la caja de cambios ZF 6HP26 X. con depósito de aceite de plástico
LAND ROVER;Discovery 4 / LR4;3.0 SDV6, TD;Diesel;Filtro de aceite;O;HU 826 x;WL7490;
LAND ROVER;Freelander I (L314);1.8i;Nafta;Filtro de aire;A;C 2874;WA6521;
LAND ROVER;Freelander I (L314);1.8i;Nafta;Filtro de combustible;F;WK 612/3;#N/A;
LAND ROVER;Freelander I (L314);2.0 TD4;Diesel;Filtro de aceite;O;HU 718/1 z;WL7236;
LAND ROVER;Freelander I (L314);2.0 TD4;Diesel;Filtro de aire;A;C 15 105/1;WA6573;
LAND ROVER;Freelander I (L314);2.0 TD4;Diesel;Filtro de combustible;F;WK 522;#N/A;
LAND ROVER;Freelander I (L314);2.0 TDI Xei;;Filtro de aire;A;C 2874;WA6521;
LAND ROVER;Freelander I (L314);2.0 TDI Xei;;Filtro de combustible;F;WK 842/3;WF8043;
LAND ROVER;Freelander I (L314);2.0 TDI Xei;;Filtro de aceite;O;W 914/26;WL7212;
LAND ROVER;Freelander I (L314);2.5 V6;Nafta;Filtro de aire;A;C 25 146;#N/A;
LAND ROVER;Freelander I (L314);2.5 V6;Nafta;Filtro de aceite;O;W 713/15;#N/A;
LAND ROVER;Freelander II (L359);2.0;Nafta;Filtro de aceite;O;W 7015;WL10484;
LAND ROVER;Freelander II (L359);2.0;Nafta;Filtro de aire;A;C 29 006;WA9751;
LAND ROVER;Freelander II (L359);2.2 TD4;Diesel;Filtro de combustible;F;WK 12 001/1;WF8397;
LAND ROVER;Freelander II (L359);2.2 TD4;Diesel;Filtro de aceite;O;HU 711/51 x;WL7413;
LAND ROVER;Freelander II (L359);2.2 TD4;Diesel;Filtro de combustible;F;WK 12 001/1;WF8397;
LAND ROVER;Freelander II (L359);2.2 TD4;Diesel;Filtro de aceite;O;HU 711/51 x;WL7413;
LAND ROVER;Freelander II (L359);2.2 TD4;Diesel;Filtro de combustible;F;WK 12 001/1;WF8397;
LAND ROVER;Freelander II (L359);2.2 TD4;Diesel;Filtro de aceite;O;HU 711/51 x;WL7413;
LAND ROVER;Freelander II (L359);3.2;Nafta;Filtro de aceite;O;HU 925/4 y;WL7461;
LAND ROVER;Range Classic;Range Classic;;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Range Classic;Range Classic;;Filtro de combustible;F;WK 842/2;WF8042;
LAND ROVER;Range Classic;Range Classic;;Filtro de combustible;F;WK 842/2;WF8042;
LAND ROVER;Range Classic;Range Classic;;Filtro de aire;A;C 26 126;WA6552;
LAND ROVER;Range Classic;Range Classic;;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Range Rover Evoque (L538);2.0;Nafta;Filtro de aceite;O;W 7015;WL10484;
LAND ROVER;Range Rover Evoque (L538);2.0;Nafta;Filtro de aire;A;C 29 006;WA9751;
LAND ROVER;Range Rover Evoque (L538);2.2 SD4;Diesel;Filtro de aceite;O;HU 711/51 x;WL7413;
LAND ROVER;Range Rover Evoque (L538);2.2 SD4;Diesel;Filtro de combustible;F;WK 12 001/1;WF8397;
LAND ROVER;Range Rover Evoque (L538);2.2 SD4;Diesel;Filtro de aire;A;C 29 006;WA9751;
LAND ROVER;Range Rover I (Classic);2.5 TD;Diesel;Filtro de aceite;O;W 940/24;51806;
LAND ROVER;Range Rover I (Classic);2.5 TD;Diesel;Filtro de aire;A;C 14 179/2;WA6117;
LAND ROVER;Range Rover I (Classic);2.5 TD;Diesel;Filtro de combustible;F;WK 842/2;33472E;
LAND ROVER;Range Rover I (Classic);2.5 TDi;Diesel;Filtro de combustible;F;WK 842/2;WF8042;
LAND ROVER;Range Rover I (Classic);2.5 TDi;Diesel;Filtro de aire;A;C 14 179/2;WA6117;
LAND ROVER;Range Rover I (Classic);2.5 TDi;Diesel;Filtro de aceite;O;W 940/24;51806;
LAND ROVER;Range Rover II (LP);2.5 TD;Diesel;Filtro de combustible;F;WK 842/2;33472E;
LAND ROVER;Range Rover II (LP);2.5 TD;Diesel;Filtro de aceite;O;HU 848/1 x;WL7043;Parcialmente / o
LAND ROVER;Range Rover II (LP);2.5 TD;Diesel;Filtro de aceite;O;HU 938/1 x;WL7043;
LAND ROVER;Range Rover II (LP);2.5 TD;Diesel;Filtro de aire;A;C 25 146;#N/A;
LAND ROVER;Range Rover II (LP);4.0 16V SE;;Filtro de aire;A;C 25 146;#N/A;
LAND ROVER;Range Rover II (LP);4.0 16V SE;;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Range Rover II (LP);4.0 16V SE;;Filtro de combustible;F;WK 830/7;WF8040;
LAND ROVER;Range Rover II (LP);4.0 8V SE;;Filtro de aire;A;C 25 146;#N/A;
LAND ROVER;Range Rover II (LP);4.0 8V SE;;Filtro de combustible;F;WK 830/7;WF8040;
LAND ROVER;Range Rover II (LP);4.0 8V SE;;Filtro de aceite;O;W 940/1;WL10455A;
LAND ROVER;Range Rover II (LP);4.0 8V SE;;Filtro de aceite;O;W 940/81;WL10455A;
LAND ROVER;Range Rover II (LP);4.6;Nafta;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Range Rover II (LP);4.6;Nafta;Filtro de combustible;F;WK 830/7;33481;
LAND ROVER;Range Rover II (LP);4.6;Nafta;Filtro de aire;A;C 25 146;#N/A;
LAND ROVER;Range Rover II (LP);4.6;Nafta;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Range Rover II (LP);4.6;Nafta;Filtro de combustible;F;WK 612/2;33481;
LAND ROVER;Range Rover II (LP);4.6;Nafta;Filtro de aire;A;C 25 146;#N/A;
LAND ROVER;Range Rover II (LP);4.6 16V HSE;;Filtro de aceite;O;W 930/20;#N/A;
LAND ROVER;Range Rover II (LP);4.6 16V HSE;;Filtro de combustible;F;WK 830/7;WF8040;
LAND ROVER;Range Rover II (LP);4.6 16V HSE;;Filtro de aire;A;C 25 146;#N/A;
LAND ROVER;Range Rover III (L322);3.0 Td6 / TDV6;Diesel;Filtro de aire de cabina;CA;CU 5366;#N/A;
LAND ROVER;Range Rover III (L322);3.0 Td6 / TDV6;Diesel;Filtro de aire;A;C 15 143/1;WA6574;
LAND ROVER;Range Rover III (L322);3.0 Td6 / TDV6;Diesel;Filtro de combustible;F;WK 841/1;#N/A;
LAND ROVER;Range Rover III (L322);3.0 Td6 / TDV6;Diesel;Filtro de aceite;O;HU 818 x;#N/A;
LAND ROVER;Range Rover III (L322);3.6 TDV8;Diesel;Filtro de aire de cabina;CA;CU 5366;#N/A;
LAND ROVER;Range Rover III (L322);3.6 TDV8;Diesel;Filtro de aire;A;C 39 219;WA9515;
LAND ROVER;Range Rover III (L322);4.2 V8 Supercharged;Nafta;Filtro de aire de cabina;CA;CU 5366;#N/A;
LAND ROVER;Range Rover III (L322);4.2 V8 Supercharged;Nafta;Filtro de aire;A;C 39 219;WA9515;
LAND ROVER;Range Rover III (L322);4.4 V8;Nafta;Filtro de aire de cabina;CA;CU 5366;#N/A;
LAND ROVER;Range Rover III (L322);4.4 V8;Nafta;Filtro de combustible;F;WK 513/3;#N/A;
LAND ROVER;Range Rover III (L322);4.4 V8;Nafta;Filtro de aire de cabina;CA;CU 5366;#N/A;
LAND ROVER;Range Rover IV (L405);3.0;Nafta;Filtro de aire de cabina;CA;FP 1919;WP9290;Filtro de cabina biofuncional
LAND ROVER;Range Rover IV (L405);3.0;Nafta;Filtro de transmisión hidráulica;HTF;H 50 004;#N/A;Caja de cambios automática. Código de la caja de cambios ZF 8HP
LAND ROVER;Range Rover IV (L405);3.0;Nafta;Filtro de aire de cabina;CA;CU 1919;WP9290;
LAND ROVER;Range Rover IV (L405);3.0 TDV6;Diesel;Filtro de aire de cabina;CA;FP 1919;WP9290;Filtro de cabina biofuncional
LAND ROVER;Range Rover IV (L405);3.0 TDV6;Diesel;Filtro de aceite;O;HU 826 x;WL7490;
LAND ROVER;Range Rover IV (L405);3.0 TDV6;Diesel;Filtro de aire de cabina;CA;CU 1919;WP9290;
LAND ROVER;Range Rover IV (L405);5.0 V8 Supercharged;Nafta;Filtro de aire de cabina;CA;FP 1919;WP9290;Filtro de cabina biofuncional
LAND ROVER;Range Rover IV (L405);5.0 V8 Supercharged;Nafta;Filtro de transmisión hidráulica;HTF;H 50 004;#N/A;Caja de cambios automática. Código de la caja de cambios ZF 8HP
LAND ROVER;Range Rover IV (L405);5.0 V8 Supercharged;Nafta;Filtro de aire de cabina;CA;CU 1919;WP9290;
LAND ROVER;Range Rover Sport (L320);3.0 TDV6;Diesel;Filtro de aceite;O;HU 826 x;WL7490;
LAND ROVER;Range Rover Velar (L560);2.0 P250;Nafta;Filtro de transmisión hidráulica;HTF;H 50 004;#N/A;
LAND ROVER;Range Rover Velar (L560);2.0 P250;Nafta;Filtro de aire de cabina;CA;CU 1919;WP9290;
LAND ROVER;Range Rover Velar (L560);2.0 P250;Nafta;Filtro de aire de cabina;CA;FP 1919;WP9290;
LAND ROVER;Range Rover Velar (L560);3.0 P380 V6;Nafta;Filtro de transmisión hidráulica;HTF;H 50 004;#N/A;
LAND ROVER;Range Rover Velar (L560);3.0 P380 V6;Nafta;Filtro de aire de cabina;CA;CU 1919;WP9290;
LAND ROVER;Range Rover Velar (L560);3.0 P380 V6;Nafta;Filtro de aire de cabina;CA;FP 1919;WP9290;
LEXUS;ES (_Z10_);300H;Nafta/Electric;Filtro de aire;A;C 27 063;WA9879;
LEXUS;ES (_Z10_);300H;Nafta/Electric;Filtro de aire de cabina;CA;FP 22 032;WP2158;Filtro de cabina biofuncional
LEXUS;ES (_Z10_);300H;Nafta/Electric;Filtro de aire de cabina;CA;CU 22 032;WP2158;
LEXUS;ES (_Z10_);300H;Nafta/Electric;Filtro de aceite;O;W 68/3;WL7572A;Codigo de motor A25B-FXS
LEXUS;ES (_Z10_);300H Hybrid;Nafta/Electric;Filtro de aire;A;C 27 063;WA9879;
LEXUS;ES (_Z10_);300H Hybrid;Nafta/Electric;Filtro de aire de cabina;CA;FP 22 032;WP2158;Filtro de cabina biofuncional
LEXUS;ES (_Z10_);300H Hybrid;Nafta/Electric;Filtro de aire de cabina;CA;CU 22 032;WP2158;
LEXUS;GS;350;Nafta;Filtro de aire de cabina;CA;CU 1919;WP9290;
LEXUS;GS;350;Nafta;Filtro de aire de cabina;CA;FP 1919;WP9290;Filtro de cabina biofuncional
LEXUS;GS;350;Nafta;Filtro de aceite;O;HU 7009 z;#N/A;
LEXUS;GS;450h (Hybrid);Nafta/Electric;Filtro de aire de cabina;CA;CU 1919;WP9290;
LEXUS;GS;450h (Hybrid);Nafta/Electric;Filtro de aire de cabina;CA;FP 1919;WP9290;Filtro de cabina biofuncional
LEXUS;GS;450h (Hybrid);Nafta/Electric;Filtro de aceite;O;HU 7009 z;#N/A;
LEXUS;IS (XE30);300h;Nafta/Electric;Filtro de aceite;O;HU 7019 z;WL7453;
LEXUS;NX;300 AWD;Nafta;Filtro de aire de cabina;CA;FP 1919;WP9290;Filtro de cabina biofuncional
LEXUS;NX;300 AWD;Nafta;Filtro de aire de cabina;CA;CU 1919;WP9290;
LEXUS;NX;300h AWD;Nafta/Electric;Filtro de aceite;O;HU 7019 z;WL7453;
LEXUS;NX;300h AWD;Nafta/Electric;Filtro de aire;A;C 22 009;#N/A;
LEXUS;NX;300h AWD;Nafta/Electric;Filtro de aire de cabina;CA;FP 1919;WP9290;Filtro de cabina biofuncional
LEXUS;NX;300h AWD;Nafta/Electric;Filtro de aire de cabina;CA;CU 1919;WP9290;
LEXUS;NX II;350h;Nafta/Electric;Filtro de aire de cabina;CA;FP 22 032;WP2158;
